Region,X coordinate,Y coordinate,Radius
Kazakhstan_Turkistan,68.2996579,40.7295751,5
Kazakhstan_Turkistan,68.4778474,40.6935391,9
Kazakhstan_Turkistan,68.1444183,40.8647103,3
Kazakhstan_Turkistan,68.2992826,40.8647103,10
Kazakhstan_Turkistan,68.4898848,40.8647103,6
Kazakhstan_Turkistan,68.2035761,41.0448905,3
Kazakhstan_Turkistan,68.3588636,41.0448905,10
Kazakhstan_Turkistan,68.5977675,41.0448905,10
Kazakhstan_Turkistan,68.7530206,41.1079535,3
Kazakhstan_Turkistan,66.7899839,41.2611067,6
Kazakhstan_Turkistan,66.9816227,41.2340796,9
Kazakhstan_Turkistan,67.2211837,41.2340796,9
Kazakhstan_Turkistan,67.4607447,41.2430886,8
Kazakhstan_Turkistan,67.7003056,41.2520977,7
Kazakhstan_Turkistan,67.9758057,41.2520977,7
Kazakhstan_Turkistan,68.1794276,41.2250706,10
Kazakhstan_Turkistan,68.4189885,41.2250706,10
Kazakhstan_Turkistan,68.6585495,41.2250706,10
Kazakhstan_Turkistan,68.8861324,41.2340796,9
Kazakhstan_,51.2075536,41.4232688,8
Kazakhstan_,51.4237536,41.4052508,10
Kazakhstan_,51.6639777,41.4593049,4
Kazakhstan_Mangystau,55.3394311,41.4593049,4
Kazakhstan_Mangystau,55.5195741,41.4142598,9
Kazakhstan_Mangystau,55.747787,41.4052508,10
Kazakhstan_Mangystau,55.9279384,41.4502959,5
Kazakhstan_Turkistan,66.7980946,41.4052508,10
Kazakhstan_Turkistan,67.0383186,41.4052508,10
Kazakhstan_Turkistan,67.2785427,41.4052508,10
Kazakhstan_Turkistan,67.5187668,41.4052508,10
Kazakhstan_Turkistan,67.7589909,41.4052508,10
Kazakhstan_Turkistan,67.9992149,41.4052508,10
Kazakhstan_Turkistan,68.239439,41.4052508,10
Kazakhstan_Turkistan,68.4796631,41.4052508,10
Kazakhstan_Turkistan,68.7198872,41.4052508,10
Kazakhstan_Turkistan,68.9481,41.4052508,9
Kazakhstan_Turkistan,69.1282431,41.4593049,4
Kazakhstan_,50.9797763,41.603449,8
Kazakhstan_,51.1965785,41.585431,10
Kazakhstan_,51.4374718,41.585431,10
Kazakhstan_,51.678365,41.585431,10
Kazakhstan_,51.9072136,41.59444,9
Kazakhstan_,52.0999114,41.630476,5
Kazakhstan_Mangystau,55.3038086,41.59444,9
Kazakhstan_Mangystau,55.5326572,41.585431,10
Kazakhstan_Mangystau,55.7735504,41.585431,10
Kazakhstan_Mangystau,55.9421757,41.585431,4
Kazakhstan_Turkistan,66.6739703,41.585431,5
Kazakhstan_Turkistan,66.8546403,41.585431,10
Kazakhstan_Turkistan,67.0955335,41.585431,10
Kazakhstan_Turkistan,67.3364268,41.585431,10
Kazakhstan_Turkistan,67.57732,41.585431,10
Kazakhstan_Turkistan,67.8182133,41.585431,10
Kazakhstan_Turkistan,68.0591066,41.585431,10
Kazakhstan_Turkistan,68.2999998,41.585431,10
Kazakhstan_Turkistan,68.5408931,41.585431,10
Kazakhstan_Turkistan,68.7817863,41.585431,10
Kazakhstan_Turkistan,69.0226796,41.585431,10
Kazakhstan_Turkistan,69.2635728,41.585431,10
Kazakhstan_Turkistan,69.444226,41.630476,5
Kazakhstan_,50.7990806,41.7656112,4
Kazakhstan_,50.9681786,41.7656112,10
Kazakhstan_,51.2097472,41.7656112,10
Kazakhstan_,51.4513157,41.7656112,10
Kazakhstan_,51.6928843,41.7656112,10
Kazakhstan_,51.9344529,41.7656112,10
Kazakhstan_,52.1760214,41.7656112,10
Kazakhstan_,52.3813496,41.7926382,7
Kazakhstan_Mangystau,55.1110847,41.7926382,7
Kazakhstan_Mangystau,55.3164129,41.7656112,10
Kazakhstan_Mangystau,55.5579815,41.7656112,10
Kazakhstan_Mangystau,55.79955,41.7656112,10
Kazakhstan_Mangystau,55.9565696,41.7656112,3
Kazakhstan_Turkistan,66.6822142,41.7656112,9
Kazakhstan_Turkistan,66.9117043,41.7656112,10
Kazakhstan_Turkistan,67.1532729,41.7656112,10
Kazakhstan_Turkistan,67.3948415,41.7656112,10
Kazakhstan_Turkistan,67.6364101,41.7656112,10
Kazakhstan_Turkistan,67.8779786,41.7656112,10
Kazakhstan_Turkistan,68.1195472,41.7656112,10
Kazakhstan_Turkistan,68.3611158,41.7656112,10
Kazakhstan_Turkistan,68.6026843,41.7656112,10
Kazakhstan_Turkistan,68.8442529,41.7656112,10
Kazakhstan_Turkistan,69.0858215,41.7656112,10
Kazakhstan_Turkistan,69.3273901,41.7656112,10
Kazakhstan_Turkistan,69.5689586,41.7656112,10
Kazakhstan_Turkistan,69.8105272,41.7836292,8
Kazakhstan_Turkistan,69.9916867,41.8106562,5
Kazakhstan_,50.5811099,42.0088544,3
Kazakhstan_,50.7385365,41.9457914,10
Kazakhstan_,50.9807866,41.9457914,10
Kazakhstan_,51.2230367,41.9457914,10
Kazakhstan_,51.4652868,41.9457914,10
Kazakhstan_,51.7075368,41.9457914,10
Kazakhstan_,51.9497869,41.9457914,10
Kazakhstan_,52.192037,41.9457914,10
Kazakhstan_,52.4342871,41.9457914,10
