Region,X coordinate,Y coordinate,Radius
Guam_Guam,144.6804293,13.262027,1
Guam_Guam,144.698941,13.262027,1
Guam_Guam,144.7174527,13.262027,1
Guam_Guam,144.7359644,13.262027,1
Guam_Guam,144.6804327,13.280045,1
Guam_Guam,144.6989458,13.280045,1
Guam_Guam,144.7174588,13.280045,1
Guam_Guam,144.7359719,13.280045,1
Guam_Guam,144.6619217,13.2980631,1
Guam_Guam,144.6804361,13.2980631,1
Guam_Guam,144.6989506,13.2980631,1
Guam_Guam,144.717465,13.2980631,1
Guam_Guam,144.7359795,13.2980631,1
Guam_Guam,144.6619237,13.3160811,1
Guam_Guam,144.6804396,13.3160811,1
Guam_Guam,144.6989554,13.3160811,1
Guam_Guam,144.7174712,13.3160811,1
Guam_Guam,144.7359871,13.3160811,1
Guam_Guam,144.6619258,13.3340991,1
Guam_Guam,144.680443,13.3340991,1
Guam_Guam,144.6989602,13.3340991,1
Guam_Guam,144.7174774,13.3340991,1
Guam_Guam,144.7359946,13.3340991,1
Guam_Guam,144.6619279,13.3521171,1
Guam_Guam,144.6804465,13.3521171,1
Guam_Guam,144.6989651,13.3521171,1
Guam_Guam,144.7174837,13.3521171,1
Guam_Guam,144.7360022,13.3521171,1
Guam_Guam,144.7545208,13.3521171,1
Guam_Guam,144.66193,13.3701351,1
Guam_Guam,144.6804499,13.3701351,1
Guam_Guam,144.6989699,13.3701351,1
Guam_Guam,144.7174899,13.3701351,1
Guam_Guam,144.7360099,13.3701351,1
Guam_Guam,144.7545298,13.3701351,1
Guam_Guam,144.661932,13.3881532,1
Guam_Guam,144.6804534,13.3881532,1
Guam_Guam,144.6989748,13.3881532,1
Guam_Guam,144.7174961,13.3881532,1
Guam_Guam,144.7360175,13.3881532,1
Guam_Guam,144.7545388,13.3881532,1
Guam_Guam,144.6619341,13.4061712,1
Guam_Guam,144.6804569,13.4061712,1
Guam_Guam,144.6989796,13.4061712,1
Guam_Guam,144.7175024,13.4061712,1
Guam_Guam,144.7360251,13.4061712,1
Guam_Guam,144.7545478,13.4061712,1
Guam_Guam,144.6804603,13.4241892,1
Guam_Guam,144.6989845,13.4241892,1
Guam_Guam,144.7175086,13.4241892,1
Guam_Guam,144.7360327,13.4241892,1
Guam_Guam,144.7545569,13.4241892,1
Guam_Guam,144.773081,13.4241892,1
Guam_Guam,144.6989893,13.4422072,1
Guam_Guam,144.7175149,13.4422072,1
Guam_Guam,144.7360404,13.4422072,1
Guam_Guam,144.7545659,13.4422072,1
Guam_Guam,144.7730915,13.4422072,1
Guam_Guam,144.791617,13.4422072,1
Guam_Guam,144.7175211,13.4602252,1
Guam_Guam,144.7360481,13.4602252,1
Guam_Guam,144.754575,13.4602252,1
Guam_Guam,144.7731019,13.4602252,1
Guam_Guam,144.7916288,13.4602252,1
Guam_Guam,144.8101557,13.4602252,1
Guam_Guam,144.7545841,13.4782432,1
Guam_Guam,144.7731124,13.4782432,1
Guam_Guam,144.7916407,13.4782432,1
Guam_Guam,144.810169,13.4782432,1
Guam_Guam,144.8286973,13.4782432,1
Guam_Guam,144.8472256,13.4782432,1
Guam_Guam,144.7916526,13.4962613,1
Guam_Guam,144.8101823,13.4962613,1
Guam_Guam,144.828712,13.4962613,1
Guam_Guam,144.8472417,13.4962613,1
Guam_Guam,144.8657714,13.4962613,1
Guam_Guam,144.8101956,13.5142793,1
Guam_Guam,144.8287267,13.5142793,1
Guam_Guam,144.8472578,13.5142793,1
Guam_Guam,144.8657889,13.5142793,1
Guam_Guam,144.88432,13.5142793,1
Guam_Guam,144.8287414,13.5322973,1
Guam_Guam,144.8472739,13.5322973,1
Guam_Guam,144.8658064,13.5322973,1
Guam_Guam,144.8843389,13.5322973,1
Guam_Guam,144.9028715,13.5322973,1
Guam_Guam,144.8287561,13.5503153,1
Guam_Guam,144.8472901,13.5503153,1
Guam_Guam,144.865824,13.5503153,1
Guam_Guam,144.8843579,13.5503153,1
Guam_Guam,144.9028918,13.5503153,1
Guam_Guam,144.9214257,13.5503153,1
Guam_Guam,144.8287709,13.5683333,1
Guam_Guam,144.8473062,13.5683333,1
Guam_Guam,144.8658415,13.5683333,1
Guam_Guam,144.8843769,13.5683333,1
Guam_Guam,144.9029122,13.5683333,1
Guam_Guam,144.9214475,13.5683333,1
Guam_Guam,144.8473224,13.5863514,1
Guam_Guam,144.8658591,13.5863514,1
Guam_Guam,144.8843959,13.5863514,1
Guam_Guam,144.9029326,13.5863514,1
Guam_Guam,144.9214693,13.5863514,1
Guam_Guam,144.9400061,13.5863514,1
Guam_Guam,144.8473386,13.6043694,1
Guam_Guam,144.8658768,13.6043694,1
Guam_Guam,144.8844149,13.6043694,1
Guam_Guam,144.9029531,13.6043694,1
Guam_,144.9214912,13.6043694,1
Guam_Guam,144.8473549,13.6223874,1
Guam_Guam,144.8658944,13.6223874,1
Guam_Guam,144.884434,13.6223874,1
